stat,Dis,crop,year,sea,prod,met,Unnamed: 7,Unnamed: 8,Unnamed: 9
Tamil Nadu,Salem,Cotton(lint),2002,Kharif,5915,Hectare,7337.0,Bales,1.240405748
Tamil Nadu,Sivaganga,Cotton(lint),2002,Kharif,217,Hectare,503.0,Bales,2.31797235
Tamil Nadu,Thanjavur,Cotton(lint),2002,Kharif,1066,Hectare,2081.0,Bales,1.952157598
Tamil Nadu,Theni,Cotton(lint),2002,Kharif,3033,Hectare,4626.0,Bales,1.525222552
Tamil Nadu,Thiruvallur,Cotton(lint),2002,Kharif,4,Hectare,3.0,Bales,0.75
Tamil Nadu,Thiruvarur,Cotton(lint),2002,Kharif,1661,Hectare,3243.0,Bales,1.95243829
Tamil Nadu,Thoothukudi,Cotton(lint),2002,Kharif,7435,Hectare,3834.0,Bales,0.515669132
Tamil Nadu,Tiruchirappalli,Cotton(lint),2002,Kharif,1558,Hectare,2581.0,Bales,1.65661104
Tamil Nadu,Tirunelveli,Cotton(lint),2002,Kharif,3904,Hectare,6739.0,Bales,1.726178279
Tamil Nadu,Tiruvannamalai,Cotton(lint),2002,Kharif,555,Hectare,936.0,Bales,1.686486486
Tamil Nadu,Vellore,Cotton(lint),2002,Kharif,389,Hectare,446.0,Bales,1.146529563
Tamil Nadu,Villupuram,Cotton(lint),2002,Kharif,1878,Hectare,3687.0,Bales,1.963258786
Tamil Nadu,Virudhunagar,Cotton(lint),2002,Kharif,17934,Hectare,18312.0,Bales,1.021077283
Tamil Nadu,Coimbatore,Dry chillies,2002,whole_year,1265,Hectare,654.0,Tonnes,0.516996047
Tamil Nadu,Cuddalore,Dry chillies,2002,whole_year,169,Hectare,100.0,Tonnes,0.591715976
Tamil Nadu,Dharmapuri,Dry chillies,2002,whole_year,703,Hectare,646.0,Tonnes,0.918918919
Tamil Nadu,Dindigul,Dry chillies,2002,whole_year,1203,Hectare,1100.0,Tonnes,0.914380715
Tamil Nadu,Erode,Dry chillies,2002,whole_year,665,Hectare,519.0,Tonnes,0.780451128
Tamil Nadu,Kanchipuram,Dry chillies,2002,whole_year,228,Hectare,135.0,Tonnes,0.592105263
Tamil Nadu,Karur,Dry chillies,2002,whole_year,567,Hectare,369.0,Tonnes,0.650793651
Tamil Nadu,Madurai,Dry chillies,2002,whole_year,400,Hectare,237.0,Tonnes,0.5925
Tamil Nadu,Nagapattinam,Dry chillies,2002,whole_year,24,Hectare,14.0,Tonnes,0.583333333
Tamil Nadu,Namakkal,Dry chillies,2002,whole_year,490,Hectare,291.0,Tonnes,0.593877551
Tamil Nadu,Perambalur,Dry chillies,2002,whole_year,3540,Hectare,2389.0,Tonnes,0.674858757
Tamil Nadu,Pudukkottai,Dry chillies,2002,whole_year,100,Hectare,59.0,Tonnes,0.59
Tamil Nadu,Ramanathapuram,Dry chillies,2002,whole_year,18115,Hectare,15292.0,Tonnes,0.844162296
Tamil Nadu,Salem,Dry chillies,2002,whole_year,778,Hectare,389.0,Tonnes,0.5
Tamil Nadu,Sivaganga,Dry chillies,2002,whole_year,3750,Hectare,546.0,Tonnes,0.1456
Tamil Nadu,Thanjavur,Dry chillies,2002,whole_year,55,Hectare,33.0,Tonnes,0.6
Tamil Nadu,The Nilgiris,Dry chillies,2002,whole_year,75,Hectare,44.0,Tonnes,0.586666667
Tamil Nadu,Theni,Dry chillies,2002,whole_year,173,Hectare,103.0,Tonnes,0.595375723
Tamil Nadu,Thiruvallur,Dry chillies,2002,whole_year,628,Hectare,452.0,Tonnes,0.719745223
Tamil Nadu,Thiruvarur,Dry chillies,2002,whole_year,12,Hectare,7.0,Tonnes,0.583333333
Tamil Nadu,Thoothukudi,Dry chillies,2002,whole_year,25298,Hectare,9323.0,Tonnes,0.368527156
Tamil Nadu,Tiruchirappalli,Dry chillies,2002,whole_year,1819,Hectare,1969.0,Tonnes,1.082462892
Tamil Nadu,Tirunelveli,Dry chillies,2002,whole_year,2161,Hectare,1822.0,Tonnes,0.843128181
Tamil Nadu,Tiruvannamalai,Dry chillies,2002,whole_year,464,Hectare,279.0,Tonnes,0.601293103
Tamil Nadu,Vellore,Dry chillies,2002,whole_year,385,Hectare,228.0,Tonnes,0.592207792
